Date,Open,High,Low,Close,Volume,Adj Close
2011-07-15,361.170002,364.999996,111.550003,364.919994,121116800,47.278871
2011-07-18,365.429993,374.64999,111.550003,373.800011,143163300,48.429362
2011-07-19,378,378.650002,111.599998,376.849987,204786400,48.824515
2011-07-20,396.119987,396.270004,111.620003,386.89999,235335100,50.126589
2011-07-21,386.950005,390.060009,111.629997,387.290012,131633600,50.17712
2011-07-22,388.319996,395.050003,111.660004,393.300003,129182200,50.955772
2011-07-25,390.350002,399.999996,111.760002,398.499989,147451500,51.62948
2011-07-26,399.999996,404.499992,111.800003,403.410007,119145600,52.265619
2011-07-27,400.589996,402.640003,111.800003,392.59,164831100,50.863784
2011-07-28,391.619991,396.989994,111.870003,391.819996,148508500,50.764023
2011-07-29,387.640007,395.150005,111.970001,390.479992,158146100,50.590412
2011-08-01,397.779999,399.500011,112,396.749989,153209000,51.40275
2011-08-02,397.650009,397.900002,112.010002,388.909996,159884900,50.387004
2011-08-03,390.980003,393.549995,112.010002,392.57,183127000,50.861193
2011-08-04,389.410007,391.320011,112.099998,377.369999,217851900,48.891888
2011-08-05,380.440002,383.499992,112.110001,373.620007,301147700,48.40604
2011-08-08,361.689987,367.769993,112.269997,353.210007,285958400,45.76173
2011-08-09,361.299992,374.609989,112.279999,374.010002,270645900,48.456568
2011-08-10,371.14999,374.64999,112.309998,363.690006,219664200,47.119514
2011-08-11,370.519989,375.450008,112.339996,373.700008,185492300,48.416405
2011-08-12,378.069988,379.640011,112.370003,376.98999,132244000,48.842654
2011-08-15,379.629997,384.970013,112.440002,383.410004,115136000,49.674428
2011-08-16,381.52,383.370003,112.440002,380.480003,124687500,49.294818
2011-08-17,382.310005,384.519989,112.459999,380.440002,110515300,49.289636
2011-08-18,370.839996,372.649998,112.489998,366.050007,212858800,47.425275
2011-08-19,362.169998,366.999989,112.510002,356.029991,193972100,46.127086
2011-08-22,364.509998,364.879993,112.519997,356.439987,133828800,46.180205
2011-08-23,360.299995,373.640007,112.629997,373.600006,164208800,48.403449
2011-08-24,373.46999,378.959995,112.690002,376.180012,156566900,48.737713
2011-08-25,365.079998,375.450008,112.75,373.720009,217836500,48.418997
2011-08-26,371.169991,383.799999,112.800003,383.579994,160369300,49.696452
2011-08-29,388.179993,391.499989,112.849998,389.969994,101317300,50.524337
2011-08-30,388.250008,391.839996,113.129997,389.989994,104480600,50.526929
2011-08-31,390.570007,392.080002,113.199997,384.830009,130646600,49.858403
2011-09-01,385.819992,387.34,113.25,381.030003,85931300,49.366076
2011-09-02,374.740005,378,113.25,374.050003,109734800,48.46175
2011-09-06,367.37001,380.330013,113.300003,379.740013,127424500,49.198946
2011-09-07,385.560013,385.599987,113.300003,383.929989,87644200,49.741797
2011-09-08,382.399994,388.609989,113.309998,384.140007,104039600,49.769007
2011-09-09,383.929989,385.999996,113.32,377.479988,141203300,48.906138
2011-09-12,372.999992,380.880013,113.330002,379.939991,116958100,49.224855
2011-09-13,382.139988,386.209988,113.43,384.619991,110140100,49.831193
2011-09-14,387.019993,392.209991,113.449997,389.299992,133681100,50.437532
2011-09-15,391.43,393.660011,113.489998,392.959995,104454700,50.911721
2011-09-16,395.540001,400.500008,113.510002,400.500008,174628300,51.888601
2011-09-19,397.000008,413.229992,113.660004,411.630009,205965200,53.330599
2011-09-20,415.250011,422.860012,113.699997,413.449997,193938500,53.566396
2011-09-21,419.639992,421.589996,113.699997,412.140007,151494000,53.396674
2011-09-22,401.030006,409.820007,113.720001,401.820011,242120200,52.05962
2011-09-23,400.280003,406.73999,113.75,404.299988,136569300,52.380925
2011-09-26,399.859993,403.980007,113.800003,403.170002,203219100,52.234524
2011-09-27,408.729996,409.250008,113.800003,399.260006,158124400,51.727947
2011-09-28,400.189987,403.740002,113.889999,397.009995,107409400,51.436437
2011-09-29,401.919987,402.210007,113.989998,390.570007,162771700,50.602075
2011-09-30,387.119995,388.889996,114,381.319996,136910200,49.403647
2011-10-03,380.369987,382.639999,114.010002,374.600002,167274800,48.533008
2011-10-04,374.569988,381.800007,114.019997,372.500008,308419300,48.260934
2011-10-05,367.860008,379.819988,114.040001,378.249992,196617400,49.005899
2011-10-06,373.330013,384.779995,114.099998,377.369999,203145600,48.891888
2011-10-07,375.780003,377.739994,114.099998,369.799999,133864500,47.911122
2011-10-10,379.090012,388.809994,114.120003,388.809994,110628700,50.374048
2011-10-11,392.57,403.179989,114.220001,400.289989,151421900,51.861391
2011-10-12,407.340004,409.250008,114.419998,402.190006,155571500,52.107557
2011-10-13,404.980003,408.429989,114.5,408.429989,106546300,52.916006
2011-10-14,416.829994,421.999992,114.540001,421.999992,143341800,54.67413
2011-10-17,421.740013,426.699993,114.639999,419.990013,171511200,54.413718
2011-10-18,421.759987,424.80999,114.68,422.239998,220400600,54.705225
2011-10-19,401.349987,408.420002,114.720001,398.619991,276014900,51.645027
2011-10-20,399.999996,400.349991,114.849998,395.310009,137317600,51.216187
2011-10-21,398.100006,399.140003,114.860001,392.870007,155311100,50.900062
2011-10-24,396.179989,406.500011,114.919998,405.770008,125534500,52.57138
2011-10-25,405.029991,406.549999,114.980003,397.770012,107606800,51.534904
2011-10-26,401.76001,402.549988,115.080002,400.60001,114076200,51.901557
2011-10-27,407.560009,408.999989,115.110001,404.69001,123666200,52.431456
2011-10-28,403.000011,406.349995,115.110001,404.949989,80710700,52.465139
2011-10-31,402.419998,409.330009,115.209999,404.779999,96375300,52.443115
2011-11-01,397.410004,399.500011,115.230003,396.51001,132947500,51.371659
2011-11-02,400.090012,400.440006,115.290001,397.410004,81837700,51.488262
2011-11-03,399.069988,403.399994,115.309998,403.07,110346600,52.221568
2011-11-04,402.030003,403.439995,115.43,400.240002,75557300,51.854915
2011-11-07,399.910007,399.999996,115.440002,399.730003,67568900,51.78884
2011-11-08,402.210007,407.999992,115.5,406.229992,100110500,52.630975
2011-11-09,396.969994,400.890003,115.5,395.279995,139671000,51.212299
2011-11-10,397.029995,397.209999,115.510002,385.220005,186188100,49.908931
2011-11-11,386.609997,388.700005,115.559998,384.619991,163446500,49.831193
2011-11-14,383.519993,385.249992,115.589996,379.260002,108226300,49.136756
2011-11-15,380.800011,389.499996,115.639999,388.829994,107702700,50.376639
2011-11-16,389.250004,391.140007,115.650002,384.770008,87302600,49.850629
2011-11-17,383.980003,384.57999,115.650002,377.41,119975100,48.89707
2011-11-18,378.919994,379.990005,115.720001,374.94001,92984500,48.577059
2011-11-21,370.400013,371.679989,115.75,369.009995,111995100,47.808769
2011-11-22,371.02,377.930012,116.010002,376.510006,102255300,48.780467
2011-11-23,374.509987,375.840004,116.029999,366.990002,107067800,47.54706
2011-11-25,368.419994,371.14999,116.059998,363.570004,63690200,47.103966
2011-11-28,372.349991,376.719997,116.059998,376.12001,86603300,48.72994
2011-11-29,375.840004,378.830006,116.080002,373.199997,93963800,48.351624
2011-11-30,381.290009,382.279991,116.080002,382.199989,101484600,49.517659
2011-12-01,382.539997,389.000011,116.199997,387.93,96795300,50.260037
2011-12-02,389.82999,393.629997,116.199997,389.700001,94763900,50.489357
2011-12-05,393.489994,396.410007,116.279999,393.01001,89302500,50.9182
2011-12-06,392.509998,394.629993,116.330002,390.949989,70899500,50.651305
2011-12-07,389.929993,390.940002,116.330002,389.09,76186600,50.410326
2011-12-08,391.450001,395.5,116.400002,390.659996,94089100,50.613734
2011-12-09,392.850006,394.039993,116.489998,393.62001,74248300,50.997232
2011-12-12,391.679993,393.89999,116.529999,391.839996,75266800,50.766614
2011-12-13,392.999996,395.399998,116.620003,388.809994,84732200,50.374048
2011-12-14,386.700012,387.380001,116.68,380.19001,101721900,49.257247
2011-12-15,383.330002,383.739998,116.75,378.939995,64050000,49.095296
2011-12-16,380.360001,384.149994,116.760002,381.019989,105369600,49.364779
2011-12-19,382.470009,384.85001,116.779999,382.210003,58882600,49.518956
2011-12-20,387.76001,396.099987,116.779999,395.949997,84303800,51.299104
2011-12-21,396.689987,397.299988,116.849998,396.450008,65737000,51.363885
2011-12-22,397.000008,399.12999,116.860001,398.550003,50589700,51.635959
2011-12-23,399.690002,403.590012,116.860001,403.330006,67349800,52.255254
2011-12-27,403.099987,409.090004,117,406.529999,66269000,52.669844
2011-12-28,406.890007,408.250011,117.120003,402.640003,57165500,52.165858
2011-12-29,403.399994,405.650005,117.129997,405.120007,53994500,52.487166
2011-12-30,403.51001,406.280006,117.309998,405.000004,44915500,52.471619
2012-01-03,409.399998,412.499989,117.339996,411.23,75555200,53.278774
2012-01-04,410.000011,414.680012,117.449997,413.44001,65005500,53.565102
2012-01-05,414.950005,418.550007,117.449997,418.029995,67817400,54.159778
2012-01-06,419.770008,422.749996,117.519997,422.400002,79573200,54.725955
2012-01-09,425.499992,427.750004,117.599998,421.73,98506100,54.639149
2012-01-10,425.909988,426.000004,117.610001,423.239994,64549100,54.834784
2012-01-11,422.680008,422.849998,117.75,422.549992,53771200,54.745387
2012-01-12,422.279999,422.900013,117.809998,421.389992,53146800,54.595098
2012-01-13,419.699993,420.449997,117.830002,419.810009,56505400,54.390396
2012-01-17,424.199989,425.98999,117.919998,424.700001,60724300,55.023941
2012-01-18,426.959999,429.46999,118.050003,429.110008,69197800,55.5953
2012-01-19,430.150005,431.370007,118.269997,427.750004,65434600,55.419098
2012-01-20,427.489998,427.500011,118.309998,420.300007,103493600,54.45388
2012-01-23,422.669994,428.449993,118.43,427.409996,76515600,55.375047
2012-01-24,425.10001,425.10001,118.449997,420.409996,136909500,54.46813
2012-01-25,454.439987,454.449974,118.849998,446.659996,239578500,57.869069
2012-01-26,448.360008,448.789978,119.220001,444.62999,80996300,57.606062
2012-01-27,444.339996,448.480011,119.25,447.28001,74927300,57.949397
2012-01-30,445.709988,453.900002,119.449997,453.009995,94835300,58.691771
2012-01-31,455.589973,458.240021,119.610001,456.47998,97920900,59.141341
2012-02-01,458.410011,458.989998,120.050003,456.189987,67511500,59.10377
2012-02-02,455.899994,457.169983,120.160004,455.120003,46699100,58.965143
2012-02-03,457.300026,460.000008,120.18,459.68,71649900,59.555934
2012-02-06,458.379997,464.979988,120.620003,463.969978,62353200,60.111742
2012-02-07,465.250008,469.749977,120.699997,468.830009,79055900,60.741406
2012-02-08,470.500008,476.789978,120.910004,476.680016,101972500,61.758449
2012-02-09,480.760002,496.750008,121.209999,493.170006,221053700,63.894885
2012-02-10,490.960022,497.619987,121.620003,493.419998,157825500,63.927273
2012-02-13,499.529991,503.830009,121.629997,502.600021,129304000,65.116633
2012-02-14,504.659988,509.56002,121.709999,509.459991,115099600,66.005408
2012-02-15,514.259995,526.290016,121.989998,497.669975,376530000,64.477899
2012-02-16,491.500008,504.890007,122.110001,502.209999,236138000,65.066102
2012-02-17,503.109993,507.77002,122.120003,502.12001,133951300,65.054443
2012-02-21,506.880013,514.850021,122.269997,514.850021,151398800,66.703738
2012-02-22,513.079994,515.489983,122.5,513.039993,120825600,66.469231
2012-02-23,515.079987,517.830009,122.540001,516.389977,142006900,66.903253
2012-02-24,519.669998,522.899979,122.550003,522.409981,103768000,67.683203
2012-02-27,521.309982,528.5,122.580002,525.760017,136895500,68.117232
2012-02-28,527.960014,535.410011,122.599998,535.410011,150096800,69.367481
2012-02-29,541.560005,547.610023,122.870003,542.440025,238002800,70.278286
2012-03-01,548.169983,548.209984,122.910004,544.469978,170817500,70.541286
2012-03-02,544.240013,546.800018,123.099998,545.180008,107928100,70.633277
2012-03-05,545.420013,547.47998,123.360001,533.160027,202281100,69.075974
2012-03-06,523.659996,533.690025,123.379997,530.259987,202559700,68.700246
2012-03-07,536.800003,537.779999,123.769997,530.69001,199630200,68.755959
2012-03-08,534.689995,542.989998,123.800003,541.989975,129114300,70.219978
2012-03-09,544.209999,547.740013,123.900002,545.170021,104729800,70.631983
2012-03-12,548.979988,551.999977,124,551.999977,101820600,71.516869
2012-03-13,557.540024,568.18,124.019997,568.099998,172713800,73.602781
2012-03-14,578.050026,594.719994,124.190002,589.580009,354711000,76.385721
2012-03-15,599.609985,600.009995,124.32,585.559998,289929500,75.86489
2012-03-16,584.719978,589.199974,124.330002,585.569984,206371900,75.866184
2012-03-19,598.37001,601.769981,124.360001,601.100006,225309000,77.878247
2012-03-20,599.51001,606.899979,124.459999,605.959984,204165500,78.507903
2012-03-21,602.73999,609.650002,124.480003,602.499985,161010500,78.059627
2012-03-22,597.779984,604.499977,124.580002,599.340019,155967700,77.650224
2012-03-23,600.490005,601.799995,124.660004,596.050011,107622200,77.223972
2012-03-26,599.790016,607.150024,124.82,606.97998,148935500,78.640054
2012-03-27,606.180016,616.280006,124.849998,614.480019,151782400,79.611755
2012-03-28,618.379974,621.450005,124.860001,617.62001,163865100,80.018571
2012-03-29,612.780006,616.560013,124.970001,609.859993,152059600,79.013187
2012-03-30,608.769981,610.559982,125.040001,599.550011,182759500,77.67743
2012-04-02,601.830009,618.769997,125.059998,618.63002,149587900,80.149428
2012-04-03,627.300018,632.209984,125.059998,629.319984,208639900,81.534415
2012-04-04,624.349991,625.859985,125.160004,624.30999,143245200,80.885322
2012-04-05,626.980011,634.660027,125.169998,633.679977,160324500,82.099293
2012-04-09,626.130005,639.840012,125.260002,636.229996,149384200,82.429673
2012-04-10,639.93,644,125.300003,628.440018,222431300,81.420407
2012-04-11,636.199982,636.87001,125.57,626.20002,174153700,81.130193
2012-04-12,624.999992,631.330017,125.580002,622.769981,153584200,80.685799
2012-04-13,624.109985,624.700012,125.620003,605.22998,214911200,78.413325
2012-04-16,610.059998,610.279976,125.629997,580.13002,262696700,75.161385
2012-04-17,578.93998,610.000023,125.650002,609.699989,256382000,78.992457
2012-04-18,613.720001,620.249977,125.650002,608.340012,238632800,78.816259
2012-04-19,600.219986,604.729996,125.709999,587.439987,208679800,76.108461
2012-04-20,591.379997,594.620018,125.760002,572.980003,257746300,74.235032
2012-04-23,570.610016,576.670021,125.769997,571.699974,241632300,74.069192
2012-04-24,562.609993,567.690002,125.779999,560.280006,269037300,72.589626
2012-04-25,615.639992,617.999992,125.870003,610.000023,226444400,79.031329
2012-04-26,614.269974,614.69001,125.910004,607.699997,134017100,78.733339
2012-04-27,605.069977,606.180016,125.980003,603.000023,101680600,78.124412
2012-04-30,597.800011,598.400024,125.989998,583.979988,126536200,75.660185
2012-05-01,584.900009,596.759987,126.010002,582.130013,152749800,75.420503
2012-05-02,580.239983,587.399986,126.110001,585.97998,106847300,75.919303
2012-05-03,590.499977,591.400024,126.110001,581.819992,97637400,75.380337
2012-05-04,577.080017,578.359993,126.260002,565.25,132498100,73.233536
2012-05-07,561.500008,572.770012,126.32,569.480003,115029600,73.781574
2012-05-08,569.579979,571.500023,126.370003,568.18,124313000,73.613146
2012-05-09,563.700005,573.980026,126.370003,569.180023,120176000,73.742708
2012-05-10,574.579987,575.87999,126.400002,570.519974,83300000,73.916312
2012-05-11,565.000008,574.470024,126.510002,566.710007,99886500,73.422694
2012-05-14,562.569992,567.510025,126.519997,558.219986,88156600,72.322731
2012-05-15,561.45002,563.219994,126.559998,553.169991,119084000,71.668456
2012-05-16,554.050011,556.890022,126.610001,546.080002,140224000,70.74988
2012-05-17,545.309998,547.500008,126.610001,530.12001,179305000,68.682111
2012-05-18,533.959991,543.409981,126.669998,530.37999,183073100,68.715793
2012-05-21,534.499977,561.540009,126.739998,561.279976,157776500,72.719182
2012-05-22,569.550018,573.879997,126.830002,556.970024,173717600,72.160786
2012-05-23,557.500023,572.800026,126.879997,570.559975,146224400,73.921494
2012-05-24,575.870003,576.499977,126.919998,565.320015,124057500,73.242607
2012-05-25,564.590012,565.850014,127.080002,562.289986,82126800,72.850038
2012-05-29,570.900009,574,127.110001,572.269974,95127200,74.143041
2012-05-30,569.199997,579.98999,127.120003,579.169998,132357400,75.037005
2012-05-31,580.740021,581.499985,127.160004,577.730019,122918600,74.850442
2012-06-01,569.159996,572.650009,127.220001,560.989983,130246900,72.68161
2012-06-04,561.500008,567.499985,127.349998,564.289978,139248900,73.109156
2012-06-05,561.269989,566.470001,127.400002,562.830025,97053600,72.920005
2012-06-06,567.770004,573.849983,127.449997,571.460022,100363900,74.038104
2012-06-07,577.290009,577.320023,127.5,571.720001,94941700,74.071787
2012-06-08,571.599998,580.580017,127.849998,580.319984,86879100,75.185997
2012-06-11,587.719994,588.499985,128.050003,571.169975,147816200,74.000526
2012-06-12,574.459984,576.61998,128.089996,576.159996,108845100,74.64703
2012-06-13,574.520012,578.479996,128.139999,572.160011,73395000,74.128794
2012-06-14,571.23999,573.500015,128.149994,571.529984,86393300,74.047168
2012-06-15,570.999985,574.619987,128.210007,574.12999,83813800,74.384024
2012-06-18,570.959984,587.889984,128.240005,585.779976,110103000,75.893391
2012-06-19,583.400002,589.999992,128.259995,587.410027,90351100,76.104579
2012-06-20,588.209991,589.250015,128.300003,585.739975,89735800,75.888208
2012-06-21,585.439995,588.219978,128.300003,577.669991,81587800,74.842665
2012-06-22,579.040009,582.189987,128.309998,582.099998,71117900,75.416614
2012-06-25,577.299995,579.800026,128.320007,570.77002,76095600,73.948707
2012-06-26,571.329979,574.489998,128.330002,572.030022,69134100,74.111953
2012-06-27,575.000023,576.739983,128.360001,574.499985,50749300,74.43196
2012-06-28,571.670013,574,128.360001,569.04998,70709100,73.72586
2012-06-29,577.999985,584.000015,128.479996,584.000015,105375200,75.66278
2012-07-02,584.730019,593.469978,128.910004,592.519997,100023000,76.766625
2012-07-03,594.879997,600.000008,129.119995,599.409981,60428200,77.659288
2012-07-05,600.56002,614.339989,129.229996,609.939995,121095800,79.023552
2012-07-06,607.089996,608.439987,129.320007,605.879982,104732600,78.497538
2012-07-09,605.299995,613.899979,129.339996,613.889992,94851400,79.535312
2012-07-10,617.969978,619.869995,129.570007,608.210022,127989400,78.799417
2012-07-11,606.119987,607.659996,129.639999,604.430016,117330500,78.309681
2012-07-12,600.240013,603.469994,129.660004,598.900009,107010400,77.593216
2012-07-13,602.949982,607.190025,129.830002,604.970001,77856800,78.379642
2012-07-16,605.120018,611.61998,129.899994,606.910019,75315100,78.63099
2012-07-17,610.790001,611.499977,129.899994,606.93998,73406200,78.634871
2012-07-18,606.590012,608.340012,130.050003,606.260017,63175000,78.546776
2012-07-19,611.279999,615.349998,130.050003,614.320015,109215400,79.591025
2012-07-20,613.029999,614.440018,130.320007,604.300026,99367800,78.29284
2012-07-23,594.399986,605.900009,130.699997,603.830002,121993900,78.231944
2012-07-24,607.37999,609.680016,131.100006,600.919975,141283100,77.854922
2012-07-25,574.459984,580.799995,131.149994,574.970009,219328200,74.492856
2012-07-26,579.760025,580.399986,131.169998,574.88002,101658200,74.481197
2012-07-27,575.01001,585.830017,131.399994,585.159988,100984100,75.813065
2012-07-30,590.920013,599.439995,190.250002,595.030014,94785600,77.091821
2012-07-31,603.229988,611.699982,190.850002,610.759987,115581900,79.12979
2012-08-01,615.910011,616.400009,191.299999,606.80999,96125400,78.61803
2012-08-02,602.840019,610.690025,191.570005,607.789986,83039600,78.744998
2012-08-03,613.630013,617.980019,193.379993,615.70002,86230200,79.769818
2012-08-06,617.290016,624.870003,193.999994,622.550003,75525800,80.657299
2012-08-07,622.769981,624.999992,194.059996,620.910019,72611700,80.444823
2012-08-08,619.389984,623.88002,194.26,619.860008,61176500,80.308784
2012-08-09,617.849976,621.730011,194.420004,620.729988,55410600,80.766789
2012-08-10,618.710022,621.760025,194.749998,621.699997,48734700,80.893002
2012-08-13,623.390022,630,195.500002,630,69708100,81.972964
2012-08-14,631.870003,638.610023,195.709993,631.690025,85042300,82.192863
2012-08-15,631.300003,633.999985,196.889994,630.829979,64335600,82.080957
2012-08-16,631.210014,636.759995,197.16,636.340012,63633500,82.7979
2012-08-17,640.000015,648.190002,197.840002,648.110001,110690300,84.329361
2012-08-20,650.010017,665.150017,198.699995,665.150017,153346200,86.546537
2012-08-21,670.82,674.880013,199.190006,656.059982,203179900,85.36378
2012-08-22,654.419998,668.999985,199.249994,668.869995,141330700,87.030565
2012-08-23,666.109985,669.899979,199.530001,662.630013,105032200,86.218645
2012-08-24,659.509995,669.479996,200.190002,663.219986,109335100,86.295409
2012-08-27,679.989983,680.870003,200.860004,675.679977,106752100,87.916651
2012-08-28,674.979988,676.100014,200.920006,674.800011,66854200,87.802154
2012-08-29,675.250008,677.669983,201.109997,673.469994,50701700,87.629097
2012-08-30,670.640022,671.550003,201.520006,663.869987,75674900,86.379985
2012-08-31,667.249985,668.599976,202.000004,665.240005,84580300,86.558246
2012-09-04,665.760017,675.139992,202.580004,674.970001,91973000,87.824272
2012-09-05,675.570015,676.350006,204.099998,670.230026,84093800,87.207526
2012-09-06,673.170013,678.290024,205.450003,676.270004,97799100,87.993423
2012-09-07,678.050018,682.480026,205.869999,680.43998,82416600,88.536003
2012-09-10,680.45002,683.289978,206.419998,662.739975,121999500,86.232952
2012-09-11,665.110016,670.099983,207.210003,660.590019,125995800,85.953209
2012-09-12,666.849976,669.899979,207.240004,669.790016,178058300,87.150274
2012-09-13,677.370003,685.500015,207.740002,682.980011,149590000,88.866501
2012-09-14,689.959984,696.980011,207.940006,691.280014,150118500,89.946463
2012-09-17,699.349998,699.799995,208.450005,699.780022,99507800,91.052448
2012-09-18,699.879997,702.329987,208.629995,701.910004,93375800,91.329593
2012-09-19,700.259979,703.989998,209.020004,702.100021,81718700,91.354317
2012-09-20,699.159981,700.059975,209.050005,698.699997,84142100,90.91192
2012-09-21,702.409988,705.070023,209.060005,700.089989,142897300,91.09278
2012-09-24,686.859993,695.119995,209.500002,690.790016,159941600,89.882706
2012-09-25,688.260025,692.780022,210.750004,673.540009,129697400,87.638208
2012-09-26,668.740005,672.690002,212.380001,665.179977,144125800,86.550435
2012-09-27,664.290024,682.170006,213.249994,681.32,148522500,88.650507
2012-09-28,678.750008,681.110008,214.629999,667.100021,133777700,86.800263
2012-10-01,671.159981,676.750015,217.889994,659.389992,135898700,85.797067
2012-10-02,661.81002,666.349991,218.250002,661.309982,156998100,86.046888
2012-10-03,664.860023,671.860023,220.150005,671.449974,106070300,87.366261
2012-10-04,671.250023,674.249985,220.249994,666.799988,92681400,86.761224
2012-10-05,665.200005,666.000023,221.230003,652.589996,148501500,84.91228
2012-10-08,646.880013,647.559975,222.510006,638.170013,159498500,83.036012
2012-10-09,638.650024,640.490013,222.609995,635.850014,209649300,82.734143
2012-10-10,639.739983,644.979996,223.199995,640.909996,127589000,83.392527
2012-10-11,646.499977,647.20002,223.269997,628.099983,136520300,81.725742
2012-10-12,629.55999,635.37999,223.319998,629.710007,115003700,81.935231
2012-10-15,632.350014,635.129997,224.100002,634.760002,108125500,82.592315
2012-10-16,635.370003,650.300011,225.209988,649.789986,137442900,84.547954
2012-10-17,648.870018,652.790001,225.75,644.610001,97259400,83.873956
2012-10-18,639.590019,642.059982,226.250011,632.640007,119156100,82.31647
2012-10-19,631.050011,631.769974,227.509987,609.840019,186021500,79.349831
2012-10-22,612.419998,635.37999,228.550011,634.029999,136682700,82.49733
2012-10-23,631.000023,633.900009,231.349995,613.359993,176786400,79.807836
2012-10-24,621.440018,626.549988,231.619987,616.829979,139631800,80.259336
2012-10-25,619.999985,621.999977,232.75,609.539986,164081400,79.310792
2012-10-26,609.430023,614.000008,234.250008,603.999992,254608200,78.589952
2012-10-31,594.879997,601.959999,234.459999,595.320007,127500800,77.460548
2012-11-01,598.219994,603.000023,234.769993,596.540009,90324500,77.61929
2012-11-02,595.890007,596.950005,235.559998,576.800011,149843400,75.050804
2012-11-05,583.520004,587.769981,236.209999,584.620003,132283900,76.068308
2012-11-06,590.230011,590.739983,237.000004,582.849976,93729300,75.838
2012-11-07,573.839996,574.539986,237.160007,558.000008,198412200,72.936236
2012-11-08,560.629974,562.230011,237.200008,537.749985,264036500,70.289354
2012-11-09,540.420006,554.87999,238.040001,547.059998,232478400,71.506267
2012-11-12,554.149986,554.500008,238.650002,542.829994,128950500,70.953363
2012-11-13,538.910011,550.479996,238.659988,542.900009,133237300,70.962514
2012-11-14,545.500015,547.45002,239.60001,536.880005,119292600,70.175639
2012-11-15,537.530006,539.499985,240.010006,525.619987,197477700,68.703841
2012-11-16,525.200005,530.000008,240.279999,527.680008,316723400,68.973106
2012-11-19,540.709999,567.499985,240.349987,565.730011,205829400,73.946626
2012-11-20,571.910019,571.95002,240.460003,560.909981,160688500,73.316599
2012-11-21,564.249977,567.369995,240.680008,561.700012,93250500,73.419864
2012-11-23,567.169991,572.000008,241.110004,571.500023,68206600,74.700825
2012-11-26,575.900017,589.999992,241.769993,589.530022,157644900,77.057528
2012-11-27,589.549995,590.419975,241.809994,584.780006,133332500,76.436653
2012-11-28,577.269981,585.800003,242.199989,582.940018,130216100,76.196148
2012-11-29,590.220024,594.250023,242.490009,589.359978,128674700,77.035301
2012-11-30,586.789986,588.400009,242.960007,585.279991,97829900,76.502006
2012-12-03,593.650009,594.590004,243.200012,586.190025,91070000,76.620956
2012-12-04,581.800018,581.800018,243.220013,575.849976,139267100,75.269408
2012-12-05,568.910004,569.249985,243.750011,538.790009,261159500,70.425296
2012-12-06,528.94001,553.31002,244.069992,547.239975,294303100,71.529792
2012-12-07,553.400009,555.199997,244.550003,533.250015,196760200,69.701163
2012-12-10,525,538.510002,244.85001,529.819977,157621100,69.252822
2012-12-11,539.770004,549.559975,245.249992,541.390015,148086400,70.765143
2012-12-12,547.769974,547.999992,245.509998,539,121786000,70.452744
2012-12-13,531.149994,537.640022,245.650002,529.689987,156314900,69.235831
2012-12-14,514.749992,518.12999,246.119999,509.789986,252394800,66.6347
2012-12-17,508.929993,519.999992,246.16,518.829979,189401800,67.816318
2012-12-18,525,534.899986,246.260002,533.900017,156421300,69.786124
2012-12-19,531.470001,533.700012,246.280003,526.30999,112342300,68.794031
2012-12-20,530.000008,530.200012,246.429993,521.730019,120422400,68.195383
2012-12-21,512.469994,519.669998,246.62001,519.330017,149067100,67.881678
2012-12-24,520.350014,524.250023,247.299999,520.169983,43938300,67.99147
2012-12-26,519.000023,519.460007,247.369987,512.999992,75609100,67.05428
2012-12-27,513.539978,516.25,247.709995,515.060013,113780100,67.323545
2012-12-28,510.290024,514.480026,248.410011,509.589981,88569600,66.608557
2012-12-31,510.529976,535.400024,248.529987,532.169991,164873100,69.559992
2013-01-02,553.819992,554.999992,248.569988,549.029976,140129500,71.763763
2013-01-03,547.87999,549.669991,248.680004,542.099991,88241300,70.857944
2013-01-04,536.969994,538.630005,248.729992,526.999992,148583400,68.884221
2013-01-07,521.999985,529.300018,249.000011,523.900002,121039100,68.479021
2013-01-08,529.209976,531.889984,249.000011,525.31002,114676800,68.663325
2013-01-09,522.500023,525.009987,249.09,517.100006,101901100,67.590193
2013-01-10,528.549988,528.719978,249.110001,523.509979,150286500,68.428041
2013-01-11,521.000015,525.320007,249.199989,520.300026,87626700,68.008468
2013-01-14,502.680023,507.5,249.499996,501.750015,183551900,65.583794
2013-01-15,498.300003,498.990005,249.749989,485.920013,219193100,63.514653
2013-01-16,494.639999,509.440018,249.80999,506.089981,172701200,66.151072
2013-01-17,510.309998,510.750008,250.009995,502.680023,113419600,65.705356
2013-01-18,498.519981,502.219986,250.259987,500.000015,118230700,65.355052
2013-01-22,504.560013,507.879982,250.499992,504.770004,115386600,65.978537
2013-01-23,508.80999,514.989998,250.550007,514.010002,215377400,67.186298
2013-01-24,460.000008,465.730019,251.57999,450.499977,365213100,58.884897
2013-01-25,451.690018,456.229988,253.349991,439.880001,302006600,57.496759
2013-01-28,437.829994,453.209999,253.999992,449.830002,196379400,58.797324
2013-01-29,458.5,460.200012,254.010006,458.269981,142789500,59.900515
2013-01-30,456.999992,462.600014,254.299999,456.830002,104288800,59.712295
2013-01-31,456.980019,459.279991,254.500004,455.489998,79833600,59.537143
2013-02-01,459.110001,459.479996,254.629993,453.619995,134871100,59.292715
